Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
Q153034,Q219368,Directed,377,,,8.0,4,0,1,Emmanuel Levinas,Judith Butler
Q159876,Q187166,Directed,379,,,2.0,1,0,1,Julia Kristeva,Antonin Artaud
Q159876,Q3623009,Directed,381,,,2.0,1,0,1,Julia Kristeva,Armando Verdiglione
Q184169,Q326897,Directed,382,,,33.0,7,0,1,Louis Althusser,Pierre Macherey
Q236173,Q22120726,Directed,383,,,1.0,1,0,1,Chantal Mouffe,Q22120726
Q128126,Q207359,Directed,384,,,4.0,1,0,1,Claude Lévi-Strauss,Georges Bataille
Q128126,Q462591,Directed,387,,,2.0,1,0,1,Claude Lévi-Strauss,Michel Leiris
Q159876,Q3629686,Directed,388,,,2.0,1,0,1,Julia Kristeva,Augusto Ponzio
Q454802,Q520417,Directed,390,,,1.0,1,0,1,Ernesto Laclau,Jacques-Alain Miller
Q454802,Q373036,Directed,391,,,1.0,1,0,1,Ernesto Laclau,Claude Lefort
Q153034,Q328270,Directed,393,,,2.0,1,0,1,Emmanuel Levinas,Jean-Claude Milner
Q153034,Q3287593,Directed,394,,,4.0,1,0,1,Emmanuel Levinas,Marc-Alain Ouaknin
Q153034,Q3123743,Directed,395,,,6.0,1,0,1,Emmanuel Levinas,Gérard Bensussan
Q153034,Q19629750,Directed,396,,,6.0,1,0,1,Emmanuel Levinas,Joseph Cohen
Q128126,Q274931,Directed,398,,,4.0,3,0,1,Claude Lévi-Strauss,Émile Benveniste
Q153034,Q2941854,Directed,399,,,4.0,1,0,1,Emmanuel Levinas,Catherine Chalier
Q128126,Q3385296,Directed,400,,,3.0,2,0,1,Claude Lévi-Strauss,Pierre Gourou
Q184169,Q764300,Directed,402,,,10.0,4,0,1,Louis Althusser,Dominique Lecourt
Q153034,Q123553,Directed,404,,,2.0,1,0,1,Emmanuel Levinas,Albert Cohen
Q159876,Q3885585,Directed,406,,,2.0,1,0,1,Julia Kristeva,Oreste del Buono
Q207359,Q298075,Directed,407,,,11.0,6,0,1,Georges Bataille,Guy Debord
Q184169,Q2978126,Directed,410,,,2.0,1,0,1,Louis Althusser,Claude Sarraute
Q153034,Q994115,Directed,411,,,4.0,1,0,1,Emmanuel Levinas,Michel Deguy
Q187166,Q161955,Directed,412,,,28.0,10,0,1,Antonin Artaud,André Breton
Q153034,Q274715,Directed,414,,,2.0,1,0,1,Emmanuel Levinas,Élisabeth de Fontenay
Q128126,Q379956,Directed,415,,,9.0,5,0,1,Claude Lévi-Strauss,Henry de Montherlant
Q353754,Q156201,Directed,417,,,2.0,1,0,1,Paul de Man,Roman Jakobson
Q128126,Q430765,Directed,418,,,4.0,1,0,1,Claude Lévi-Strauss,Roger Caillois
Q187166,Q4128,Directed,419,,,4.0,3,0,1,Antonin Artaud,Louis Aragon
Q207359,Q179109,Directed,420,,,23.0,9,0,1,Georges Bataille,Roland Barthes
Q187166,Q336467,Directed,421,,,2.0,1,0,1,Antonin Artaud,Philippe Soupault
Q207359,Q159876,Directed,422,,,19.0,9,0,1,Georges Bataille,Julia Kristeva
Q128126,Q2919314,Directed,423,,,10.0,1,0,1,Claude Lévi-Strauss,Françoise Héritier
Q153034,Q503017,Directed,426,,,4.0,1,0,1,Emmanuel Levinas,Jean-Luc Nancy
Q128126,Q706078,Directed,427,,,4.0,1,0,1,Claude Lévi-Strauss,Marc Augé
Q153034,Q2087685,Directed,428,,,4.0,2,0,1,Emmanuel Levinas,Philippe Nemo
Q153034,Q7060,Directed,429,,,2.0,1,0,1,Emmanuel Levinas,Michel Onfray
Q128126,Q1101521,Directed,431,,,4.0,1,0,1,Claude Lévi-Strauss,Bernard Pivot
Q153034,Q3308702,Directed,432,,,4.0,1,0,1,Emmanuel Levinas,Michaël de Saint-Cheron
Q153034,Q822727,Directed,433,,,2.0,1,0,1,Emmanuel Levinas,Bernard Stiegler
Q153034,Q3160054,Directed,436,,,2.0,1,0,1,Emmanuel Levinas,Jacques Taminiaux
Q179109,Q185375,Directed,438,,,4.0,3,0,1,Roland Barthes,Mikhail Bakhtin
Q187166,Q462591,Directed,439,,,3.0,2,0,1,Antonin Artaud,Michel Leiris
Q187166,Q170076,Directed,440,,,4.0,1,0,1,Antonin Artaud,Jean Dubuffet
Q187166,Q982032,Directed,441,,,2.0,1,0,1,Antonin Artaud,Georges Limbour
Q179109,Q128126,Directed,442,,,13.0,8,0,1,Roland Barthes,Claude Lévi-Strauss
Q128126,Q455023,Directed,444,,,2.0,1,0,1,Claude Lévi-Strauss,Valérie Pécresse
Q179109,Q182847,Directed,445,,,4.0,4,0,1,Roland Barthes,Jean Baudrillard
Q184169,Q456392,Directed,447,,,14.0,7,0,1,Louis Althusser,Perry Anderson
Q128126,Q938297,Directed,449,,,2.0,1,0,1,Claude Lévi-Strauss,Roger-Pol Droit
Q153034,Q3086932,Directed,450,,,4.0,2,0,1,Emmanuel Levinas,Fred Poché
Q128126,Q3435803,Directed,451,,,2.0,1,0,1,Claude Lévi-Strauss,Robert Maggiori
Q153034,Q3035238,Directed,455,,,2.0,1,0,1,Emmanuel Levinas,Dominique Janicaud
Q128126,Q310590,Directed,456,,,6.0,3,0,1,Claude Lévi-Strauss,Georges Dumézil
Q153034,Q3165774,Directed,457,,,2.0,1,0,1,Emmanuel Levinas,Jean-François Mattéi
Q454802,Q22120726,Directed,458,,,1.0,1,0,1,Ernesto Laclau,Q22120726
Q454802,Q11406694,Directed,459,,,1.0,1,0,1,Ernesto Laclau,Shin Chiba
Q207359,Q503017,Directed,461,,,12.0,5,0,1,Georges Bataille,Jean-Luc Nancy
Q153034,Q3013855,Directed,462,,,2.0,1,0,1,Emmanuel Levinas,Daniel Charles
Q454802,Q11599208,Directed,464,,,1.0,1,0,1,Ernesto Laclau,Kazuko Takemura
Q207359,Q980193,Directed,467,,,2.0,1,0,1,Georges Bataille,Michael Taussig
Q153034,Q3014969,Directed,468,,,2.0,1,0,1,Emmanuel Levinas,Danielle Cohen-Levinas
Q207359,Q161955,Directed,469,,,40.0,15,0,1,Georges Bataille,André Breton
Q128126,Q159491,Directed,472,,,8.0,4,0,1,Claude Lévi-Strauss,Nikolai Trubetzkoy
Q184169,Q53001,Directed,473,,,3.0,2,0,1,Louis Althusser,Jean-Luc Godard
Q207359,Q203674,Directed,474,,,28.0,6,0,1,Georges Bataille,Pierre Klossowski
Q184169,Q434160,Directed,475,,,9.0,5,0,1,Louis Althusser,E. P. Thompson
Q207359,Q430765,Directed,476,,,20.0,10,0,1,Georges Bataille,Roger Caillois
Q184169,Q312279,Directed,477,,,6.0,3,0,1,Louis Althusser,Tony Judt
Q128126,Q323232,Directed,479,,,4.0,3,0,1,Claude Lévi-Strauss,André Weil
Q207359,Q551772,Directed,480,,,6.0,4,0,1,Georges Bataille,Christophe Honoré
Q503017,Q374654,Directed,481,,,2.0,1,0,1,Jean-Luc Nancy,René Schérer
Q184169,Q354755,Directed,482,,,8.0,4,0,1,Louis Althusser,Giulio Angioni
Q503017,Q106265,Directed,483,,,2.0,1,0,1,Jean-Luc Nancy,Norbert Bolz
Q503017,Q67802,Directed,485,,,2.0,1,0,1,Jean-Luc Nancy,Werner Hamacher
Q184169,Q505296,Directed,486,,,25.0,10,0,1,Louis Althusser,Nicos Poulantzas
Q503017,Q1617662,Directed,487,,,2.0,1,0,1,Jean-Luc Nancy,Alexander García Düttmann
Q503017,Q20907848,Directed,489,,,2.0,1,0,1,Jean-Luc Nancy,Erich Hörl
Q503017,Q663315,Directed,490,,,2.0,1,0,1,Jean-Luc Nancy,Aris Fioretos
Q184169,Q156268,Directed,491,,,20.0,10,0,1,Louis Althusser,Pierre Bourdie
Q503017,Q1503960,Directed,493,,,2.0,1,0,1,Jean-Luc Nancy,Georg Christoph Tholen
Q353754,Q185375,Directed,494,,,2.0,1,0,1,Paul de Man,Mikhail Bakhtin
Q353754,Q933332,Directed,495,,,2.0,1,0,1,Paul de Man,Jonathan Culler
Q503017,Q923743,Directed,497,,,2.0,1,0,1,Jean-Luc Nancy,Simon Critchley
Q503017,Q2020415,Directed,500,,,2.0,1,0,1,Jean-Luc Nancy,Oliver Marchart
Q184169,Q3591259,Directed,501,,,2.0,1,0,1,Louis Althusser,Éric Marty
Q503017,Q454802,Directed,504,,,2.0,1,0,1,Jean-Luc Nancy,Ernesto Laclau
Q503017,Q153034,Directed,505,,,2.0,1,0,1,Jean-Luc Nancy,Emmanuel Levinas
Q184169,Q310341,Directed,507,,,14.0,6,0,1,Louis Althusser,Antonio Negri
Q503017,Q153905,Directed,508,,,2.0,1,0,1,Jean-Luc Nancy,Paul Celan
Q207359,Q184169,Directed,509,,,6.0,3,0,1,Georges Bataille,Louis Althusser
Q184169,Q165121,Directed,510,,,2.0,1,0,1,Louis Althusser,Ernest Mandel
Q153034,Q84186,Directed,511,,,11.0,6,0,1,Emmanuel Levinas,Ivan Illich
Q153034,Q462585,Directed,512,,,4.0,2,0,1,Emmanuel Levinas,Edmond Jabès
Q207359,Q3310919,Directed,513,,,9.0,2,0,1,Georges Bataille,Michel Surya
Q179109,Q974324,Directed,514,,,3.0,2,0,1,Roland Barthes,Maurice Nadeau
Q179109,Q216266,Directed,515,,,5.0,3,0,1,Roland Barthes,Alain Robbe-Grillet
Q503017,Q3356922,Directed,516,,,2.0,1,0,1,Jean-Luc Nancy,Osamu Nishitani
Q503017,Q11565974,Directed,517,,,2.0,1,0,1,Jean-Luc Nancy,Nao Sawada
Q207359,Q6204614,Directed,518,,,2.0,1,0,1,Georges Bataille,Joachim Neugroschel
Q503017,Q11675762,Directed,519,,,2.0,1,0,1,Jean-Luc Nancy,Satoshi Ukai
Q503017,Q11532243,Directed,521,,,2.0,1,0,1,Jean-Luc Nancy,Shōichi Matsuba
Q503017,Q17226569,Directed,522,,,2.0,1,0,1,Jean-Luc Nancy,Kōji Hirose
Q503017,Q11627914,Directed,525,,,2.0,1,0,1,Jean-Luc Nancy,Yūji Nishiyama
Q179109,Q994115,Directed,526,,,1.0,1,0,1,Roland Barthes,Michel Deguy
Q503017,Q11473625,Directed,528,,,2.0,1,0,1,Jean-Luc Nancy,Atsushi Okada
Q503017,Q11449948,Directed,529,,,2.0,1,0,1,Jean-Luc Nancy,Takaaki Morinaka
Q179109,Q3173978,Directed,530,,,1.0,1,0,1,Roland Barthes,Jean Piel
Q128126,Q154842,Directed,533,,,4.0,2,0,1,Claude Lévi-Strauss,Max Ernst
Q128126,Q164720,Directed,534,,,2.0,1,0,1,Claude Lévi-Strauss,Yves Tanguy
Q207359,Q2636383,Directed,535,,,2.0,1,0,1,Georges Bataille,Richard Howard
Q187166,Q170095,Directed,536,,,9.0,3,0,1,Antonin Artaud,Robert Desnos
Q184169,Q601475,Directed,539,,,2.0,1,0,1,Louis Althusser,Maurice de Gandillac
Q207359,Q4757378,Directed,540,,,2.0,1,0,1,Georges Bataille,Andrew Hussey
Q207359,Q431963,Directed,541,,,2.0,1,0,1,Georges Bataille,Rosalind E. Krauss
Q179109,Q3086037,Directed,542,,,4.0,2,0,1,Roland Barthes,François Wahl
Q179109,Q388714,Directed,543,,,1.0,1,0,1,Roland Barthes,Marcelin Pleynet
Q128126,Q313455,Directed,544,,,6.0,2,0,1,Claude Lévi-Strauss,Vladimir Propp
Q207359,Q274705,Directed,545,,,2.0,1,0,1,Georges Bataille,Élisabeth Roudinesco
Q503017,Q161955,Directed,547,,,2.0,1,0,1,Jean-Luc Nancy,André Breton
Q179109,Q84153,Directed,548,,,1.0,1,0,1,Roland Barthes,Hervé Guibert
Q153034,Q362349,Directed,549,,,4.0,2,0,1,Emmanuel Levinas,André Glucksmann
Q184169,Q130631,Directed,550,,,41.0,15,0,1,Louis Althusser,Jacques Derrida
Q159876,Q313852,Directed,553,,,3.0,3,0,1,Julia Kristeva,Tzvetan Todorov
Q159876,Q266247,Directed,554,,,1.0,1,0,1,Julia Kristeva,Gérard Genette
Q187166,Q270834,Directed,555,,,3.0,2,0,1,Antonin Artaud,María Casares
Q184169,Q3165157,Directed,556,,,4.0,2,0,1,Louis Althusser,Jean-Claude Passeron
Q128126,Q1608527,Directed,559,,,6.0,1,0,1,Claude Lévi-Strauss,Thomas Pavel
Q187166,Q386427,Directed,560,,,6.0,4,0,1,Antonin Artaud,Roger Blin
Q128126,Q3022545,Directed,562,,,4.0,1,0,1,Claude Lévi-Strauss,Denis Bertholet
Q159876,Q313379,Directed,563,,,1.0,1,0,1,Julia Kristeva,Algirdas Julien Greimas
Q159876,Q184169,Directed,565,,,2.0,2,0,1,Julia Kristeva,Louis Althusser
Q128126,Q3173937,Directed,566,,,2.0,1,0,1,Claude Lévi-Strauss,Jean Petitot
Q179109,Q683230,Directed,568,,,1.0,1,0,1,Roland Barthes,Thierry Maulnier
Q353754,Q98370,Directed,569,,,2.0,1,0,1,Paul de Man,Karl Heinz Bohrer
Q187166,Q3169482,Directed,570,,,4.0,1,0,1,Antonin Artaud,Jean-Pierre Le Goff
Q353754,Q67802,Directed,572,,,4.0,1,0,1,Paul de Man,Werner Hamacher
Q128126,Q455421,Directed,574,,,2.0,1,0,1,Claude Lévi-Strauss,Jean-François Revel
Q353754,Q312467,Directed,575,,,2.0,1,0,1,Paul de Man,Viktor Shklovsky
Q353754,Q76284,Directed,576,,,4.0,1,0,1,Paul de Man,Wolfram Fleischhauer
Q128126,Q192066,Directed,578,,,2.0,1,0,1,Claude Lévi-Strauss,Paul Ricœur
Q207359,Q1588737,Directed,580,,,1.0,1,0,1,Georges Bataille,Hasso Krull
Q187166,Q106607,Directed,585,,,2.0,1,0,1,Antonin Artaud,Carole Bouquet
Q128126,Q179109,Directed,586,,,20.0,10,0,1,Claude Lévi-Strauss,Roland Barthes
Q128126,Q2562588,Directed,587,,,2.0,1,0,1,Claude Lévi-Strauss,Martial Gueroult
Q128126,Q313379,Directed,588,,,4.0,1,0,1,Claude Lévi-Strauss,Algirdas Julien Greimas
Q128126,Q313769,Directed,590,,,2.0,1,0,1,Claude Lévi-Strauss,Louis Hjelmslev
Q128126,Q583341,Directed,594,,,2.0,1,0,1,Claude Lévi-Strauss,François Dosse
Q179109,Q952945,Directed,596,,,1.0,1,0,1,Roland Barthes,Jean Vilar
Q128126,Q12807,Directed,598,,,18.0,12,0,1,Claude Lévi-Strauss,Umberto Eco
Q179109,Q523144,Directed,599,,,5.0,2,0,1,Roland Barthes,André Téchiné
Q128126,Q313852,Directed,600,,,4.0,1,0,1,Claude Lévi-Strauss,Tzvetan Todorov
Q187166,Q42037,Directed,601,,,2.0,1,0,1,Antonin Artaud,J. M. G. Le Clézio
Q128126,Q266247,Directed,602,,,2.0,1,0,1,Claude Lévi-Strauss,Gérard Genette
Q179109,Q3308748,Directed,603,,,1.0,1,0,1,Roland Barthes,Michel-Antoine Burnier
Q128126,Q3086037,Directed,606,,,2.0,1,0,1,Claude Lévi-Strauss,François Wahl
Q179109,Q2566436,Directed,608,,,3.0,2,0,1,Roland Barthes,Renaud Camus
Q128126,Q463151,Directed,610,,,5.0,3,0,1,Claude Lévi-Strauss,Pierre Clastres
Q353754,Q6862777,Directed,614,,,2.0,1,0,1,Paul de Man,Minae Mizumura
Q128126,Q657995,Directed,615,,,2.0,1,0,1,Claude Lévi-Strauss,Georges Balandier
Q353754,Q21702339,Directed,616,,,2.0,1,0,1,Paul de Man,Q21702339
Q153034,Q197106,Directed,617,,,2.0,1,0,1,Emmanuel Levinas,Ze’ev Levy
Q353754,Q11468383,Directed,618,,,2.0,1,0,1,Paul de Man,Kazumi Yamagata
Q128126,Q960473,Directed,619,,,9.0,3,0,1,Claude Lévi-Strauss,Maurice Godelier
Q353754,Q11395101,Directed,621,,,2.0,1,0,1,Paul de Man,Takao Tomiyama
Q128126,Q3052876,Directed,622,,,4.0,1,0,1,Claude Lévi-Strauss,Emmanuel Terray
Q179109,Q620118,Directed,623,,,1.0,1,0,1,Roland Barthes,Fabrice Luchini
Q179109,Q324606,Directed,625,,,1.0,1,0,1,Roland Barthes,Daniel Mesguich
Q179109,Q1223093,Directed,626,,,3.0,2,0,1,Roland Barthes,Carlo Ossola
Q187166,Q527024,Directed,629,,,2.0,1,0,1,Antonin Artaud,Yvan Goll
Q179109,Q3022908,Directed,631,,,1.0,1,0,1,Roland Barthes,Denis Roche
Q179109,Q1153825,Directed,632,,,1.0,1,0,1,Roland Barthes,Annie Ernaux
Q184169,Q540407,Directed,633,,,3.0,2,0,1,Louis Althusser,Jean Hyppolite
Q179109,Q2408608,Directed,634,,,1.0,1,0,1,Roland Barthes,Patrick Cabanel
Q179109,Q17485935,Directed,635,,,1.0,1,0,1,Roland Barthes,André Encrevé
Q184169,Q319243,Directed,637,,,1.0,1,0,1,Louis Althusser,Alexandre Koyré
Q184169,Q433741,Directed,638,,,12.0,8,0,1,Louis Althusser,Georges Canguilhem
Q179109,Q3167430,Directed,642,,,1.0,1,0,1,Roland Barthes,Jean-Marc Mandosio
Q179109,Q3591259,Directed,644,,,1.0,1,0,1,Roland Barthes,Éric Marty
Q179109,Q328270,Directed,646,,,1.0,1,0,1,Roland Barthes,Jean-Claude Milner
Q179109,Q3426764,Directed,647,,,1.0,1,0,1,Roland Barthes,René Pommier
Q128126,Q2977568,Directed,648,,,4.0,1,0,1,Claude Lévi-Strauss,Claude Imbert
Q128126,Q3179823,Directed,650,,,2.0,1,0,1,Claude Lévi-Strauss,Jocelyn Benoist
Q159876,Q295012,Directed,651,,,4.0,2,0,1,Julia Kristeva,John Searle
Q184169,Q153034,Directed,652,,,3.0,2,0,1,Louis Althusser,Emmanuel Levinas
Q128126,Q342931,Directed,653,,,2.0,1,0,1,Claude Lévi-Strauss,Vincent Descombes
Q128126,Q3089931,Directed,655,,,8.0,1,0,1,Claude Lévi-Strauss,Frédéric Keck
Q187166,Q3124189,Directed,659,,,4.0,1,0,1,Antonin Artaud,Gérard Mordillat
Q187166,Q3159808,Directed,660,,,2.0,1,0,1,Antonin Artaud,Jacques Prevel
Q207359,Q7197,Directed,662,,,2.0,1,0,1,Georges Bataille,Simone de Beauvoir
Q187166,Q2848599,Directed,663,,,2.0,1,0,1,Antonin Artaud,André S. Labarthe
Q207359,Q184226,Directed,664,,,10.0,4,0,1,Georges Bataille,Gilles Deleuze
Q207359,Q193257,Directed,665,,,5.0,2,0,1,Georges Bataille,Jean-François Lyotard
Q207359,Q157318,Directed,669,,,2.0,1,0,1,Georges Bataille,Leszek Kołakowski
Q207359,Q152388,Directed,670,,,3.0,2,0,1,Georges Bataille,Theodor W. Adorno
Q503017,Q19683755,Directed,671,,,2.0,1,0,1,Jean-Luc Nancy,Boyan Manchev
Q207359,Q76826,Directed,672,,,2.0,1,0,1,Georges Bataille,Max Horkheimer
Q207359,Q61078,Directed,673,,,10.0,5,0,1,Georges Bataille,Walter Benjamin
Q353754,Q12287371,Directed,676,,,6.0,1,0,1,Paul de Man,Q12287371
Q179109,Q274931,Directed,677,,,4.0,2,0,1,Roland Barthes,Émile Benveniste
Q207359,Q76357,Directed,678,,,6.0,4,0,1,Georges Bataille,Jürgen Habermas
Q503017,Q212639,Directed,679,,,2.0,1,0,1,Jean-Luc Nancy,Maurice Merleau-Ponty
Q128126,Q3168766,Directed,681,,,2.0,1,0,1,Claude Lévi-Strauss,Jean-Philippe Cazier
Q454802,Q450741,Directed,682,,,1.0,1,0,1,Ernesto Laclau,Stuart Hall
Q128126,Q123190,Directed,685,,,17.0,10,0,1,Claude Lévi-Strauss,Jean Pegelagarto
Q153034,Q351359,Directed,686,,,3.0,2,0,1,Emmanuel Levinas,Emmanuel Mounier
Q128126,Q3172841,Directed,690,,,2.0,1,0,1,Claude Lévi-Strauss,Jean José Marchand
Q184169,Q184750,Directed,692,,,32.0,17,0,1,Louis Althusser,Slavoj Žižek
Q184169,Q454802,Directed,693,,,13.0,7,0,1,Louis Althusser,Ernesto Laclau
Q184169,Q711004,Directed,698,,,4.0,3,0,1,Louis Althusser,Alex Callinicos
Q207359,Q165274,Directed,699,,,4.0,1,0,1,Georges Bataille,Jacques Prévert
Q207359,Q164720,Directed,700,,,3.0,1,0,1,Georges Bataille,Yves Tanguy
Q187166,Q1406365,Directed,701,,,1.0,1,0,1,Antonin Artaud,Giordano Berti
Q353754,Q912866,Directed,702,,,2.0,1,0,1,Paul de Man,Horace Engdahl
Q353754,Q5968970,Directed,703,,,2.0,1,0,1,Paul de Man,Q5968970
Q184169,Q460824,Directed,704,,,4.0,3,0,1,Louis Althusser,Jean-Luc Marion
Q128126,Q55972,Directed,705,,,1.0,1,0,1,Claude Lévi-Strauss,André Martinet
Q128126,Q333227,Directed,706,,,1.0,1,0,1,Claude Lévi-Strauss,Morris Swadesh
Q454802,Q505296,Directed,708,,,1.0,1,0,1,Ernesto Laclau,Nicos Poulantzas
Q184169,Q960473,Directed,709,,,2.0,1,0,1,Louis Althusser,Maurice Godelier
Q184169,Q378116,Directed,710,,,10.0,5,0,1,Louis Althusser,Régis Debray
Q184169,Q313509,Directed,711,,,12.0,3,0,1,Louis Althusser,Bernard-Henri Lévy
Q184169,Q2042,Directed,713,,,2.0,1,0,1,Louis Althusser,Charles de Gaulle
Q128126,Q184169,Directed,714,,,17.0,10,0,1,Claude Lévi-Strauss,Louis Althusser
Q159876,Q468043,Directed,715,,,1.0,1,0,1,Julia Kristeva,Jon Elster
Q184169,Q160640,Directed,717,,,4.0,2,0,1,Louis Althusser,Raymond Aron
Q184169,Q30487,Directed,720,,,2.0,1,0,1,Louis Althusser,Mikhail Gorbachev
Q128126,Q46739,Directed,721,,,4.0,3,0,1,Claude Lévi-Strauss,Octavio Paz Joto
Q128126,Q77144,Directed,722,,,3.0,2,0,1,Claude Lévi-Strauss,Leo Strauss
Q184169,Q236173,Directed,723,,,6.0,4,0,1,Louis Althusser,Chantal Mouffe
Q159876,Q219368,Directed,725,,,6.0,2,0,1,Julia Kristeva,Judith Butler
Q128126,Q723621,Directed,731,,,1.0,1,0,1,Claude Lévi-Strauss,Paul Nizan
Q184169,Q2158468,Directed,733,,,2.0,1,0,1,Louis Althusser,Robert Pfaller
Q179109,Q160780,Directed,735,,,2.0,1,0,1,Roland Barthes,Henri Michaux
Q184169,Q1669526,Directed,737,,,2.0,1,0,1,Louis Althusser,Ralf Konersmann
Q184169,Q111112,Directed,738,,,4.0,1,0,1,Louis Althusser,Peter Schöttler
Q184169,Q91632,Directed,739,,,2.0,1,0,1,Louis Althusser,Wolfgang Fritz Haug
Q153034,Q160640,Directed,740,,,2.0,1,0,1,Emmanuel Levinas,Raymond Aron
Q179109,Q600687,Directed,742,,,2.0,1,0,1,Roland Barthes,Jean-Bertrand Pontalis
Q179109,Q926000,Directed,743,,,2.0,1,0,1,Roland Barthes,Jean Duvignaud
Q179109,Q310590,Directed,745,,,2.0,1,0,1,Roland Barthes,Georges Dumézil
Q179109,Q317880,Directed,746,,,2.0,1,0,1,Roland Barthes,Edgar Morin
Q187166,Q3553158,Directed,750,,,1.0,1,0,1,Antonin Artaud,Vadim Kozovoï
Q179109,Q313852,Directed,751,,,4.0,3,0,1,Roland Barthes,Tzvetan Todorov
Q179109,Q932276,Directed,753,,,2.0,1,0,1,Roland Barthes,Christian Metz
Q187166,Q3740314,Directed,754,,,1.0,1,0,1,Antonin Artaud,Mikhail Yampolsky
Q187166,Q3557406,Directed,755,,,1.0,1,0,1,Antonin Artaud,Victor Lapitski
Q179109,Q218690,Directed,756,,,2.0,1,0,1,Roland Barthes,Raymond Queneau
Q153034,Q2092681,Directed,757,,,2.0,1,0,1,Emmanuel Levinas,Pier Aldo Rovatti
Q187166,Q1974529,Directed,758,,,1.0,1,0,1,Antonin Artaud,Boris Dubin
Q179109,Q509504,Directed,759,,,2.0,1,0,1,Roland Barthes,Franco Fortini
Q153034,Q3629686,Directed,760,,,2.0,1,0,1,Emmanuel Levinas,Augusto Ponzio
Q179109,Q154756,Directed,761,,,3.0,1,0,1,Roland Barthes,Italo Calvino
Q153034,Q311687,Directed,762,,,2.0,1,0,1,Emmanuel Levinas,Giorgio Agamben
Q179109,Q25120,Directed,763,,,2.0,1,0,1,Roland Barthes,Pier Paolo Pasolini
Q179109,Q12807,Directed,765,,,3.0,1,0,1,Roland Barthes,Umberto Eco
Q159876,Q44306,Directed,767,,,1.0,1,0,1,Julia Kristeva,Salman Rushdie
Q179109,Q266247,Directed,768,,,8.0,5,0,1,Roland Barthes,Gérard Genette
Q179109,Q55972,Directed,769,,,2.0,1,0,1,Roland Barthes,André Martinet
Q153034,Q315251,Directed,771,,,2.0,1,0,1,Emmanuel Levinas,Nicola Abbagnano
Q153034,Q3767253,Directed,772,,,2.0,1,0,1,Emmanuel Levinas,Giovanni Fornero
Q153034,Q16757981,Directed,775,,,2.0,1,0,1,Emmanuel Levinas,Paola Ricci Sindoni
Q179109,Q513448,Directed,776,,,2.0,1,0,1,Roland Barthes,Lucien Goldmann
Q179109,Q379229,Directed,777,,,2.0,1,0,1,Roland Barthes,Jack Lang
Q179109,Q213992,Directed,778,,,2.0,1,0,1,Roland Barthes,Jacques Le Goff
Q179109,Q162597,Directed,779,,,2.0,1,0,1,Roland Barthes,Henri Lefebvre
Q179109,Q184226,Directed,780,,,4.0,2,0,1,Roland Barthes,Gilles Deleuze
Q184169,Q11377058,Directed,781,,,2.0,1,0,1,Louis Althusser,Hitoshi Imamura
Q179109,Q352465,Directed,782,,,2.0,1,0,1,Roland Barthes,Félix Guattari
Q207359,Q3356922,Directed,784,,,3.0,2,0,1,Georges Bataille,Osamu Nishitani
Q184169,Q11399279,Directed,785,,,2.0,1,0,1,Louis Althusser,Haruhisa Katō
Q184169,Q418681,Directed,786,,,2.0,1,0,1,Louis Althusser,Akira Asada
Q184169,Q11480629,Directed,787,,,2.0,1,0,1,Louis Althusser,Yoshihiko Ichida
Q207359,Q11563690,Directed,788,,,2.0,1,0,1,Georges Bataille,Hiroo Yuasa
Q207359,Q134456,Directed,789,,,4.0,3,0,1,Georges Bataille,Yukio Mishima
Q207359,Q11574814,Directed,790,,,2.0,1,0,1,Georges Bataille,Kōsaku Ikuta
Q179109,Q106482,Directed,791,,,2.0,1,0,1,Roland Barthes,Philippe Noiret
Q207359,Q76727,Directed,792,,,2.0,1,0,1,Georges Bataille,Ernst Jünger
Q184169,Q364456,Directed,793,,,6.0,3,0,1,Louis Althusser,Michel Serres
Q207359,Q983942,Directed,794,,,4.0,3,0,1,Georges Bataille,Tarō Okamoto
Q187166,Q11560961,Directed,795,,,2.0,1,0,1,Antonin Artaud,Tōru Shimizu
Q187166,Q11449905,Directed,797,,,2.0,1,0,1,Antonin Artaud,Kuniichi Uno
Q187166,Q11648634,Directed,798,,,2.0,1,0,1,Antonin Artaud,Sōshi Suzuki
Q187166,Q1620636,Directed,799,,,2.0,1,0,1,Antonin Artaud,Hisaki Matsuura
Q454802,Q40688,Directed,800,,,1.0,1,0,1,Ernesto Laclau,Yanis Varoufakis
Q179109,Q1588737,Directed,801,,,1.0,1,0,1,Roland Barthes,Hasso Krull
Q179109,Q3066503,Directed,802,,,1.0,1,0,1,Roland Barthes,Fanny de Sivers
Q187166,Q46706,Directed,803,,,2.0,2,0,1,Antonin Artaud,Eugène Ionesco
Q128126,Q60030,Directed,805,,,1.0,1,0,1,Claude Lévi-Strauss,Herbert Marcuse
Q128126,Q160456,Directed,806,,,1.0,1,0,1,Claude Lévi-Strauss,Angela Davis
Q128126,Q311132,Directed,807,,,1.0,1,0,1,Claude Lévi-Strauss,Desmond Morris
Q128126,Q360570,Directed,808,,,1.0,1,0,1,Claude Lévi-Strauss,Huey P. Newton
Q128126,Q3639379,Directed,811,,,1.0,1,0,1,Claude Lévi-Strauss,Bianca Garufi
Q128126,Q3956192,Directed,814,,,1.0,1,0,1,Claude Lévi-Strauss,Sergio Moravia
