local_source,local_target,Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
http://datadock.io/timathom/netsci/id/resource/person/Q3489572,http://datadock.io/timathom/netsci/id/resource/person/Q192066,http://www.wikidata.org/entity/Q3489572,http://www.wikidata.org/entity/Q192066,Directed,11213,,,2.0,1,0,1,Ladislav Hejdánek,Paul Ricœur
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q128126,Directed,11214,,,19.0,14,0,1,Jean Baudrillard,Claude Lévi-Strauss
http://datadock.io/timathom/netsci/id/resource/person/Q3489572,http://datadock.io/timathom/netsci/id/resource/person/Q311772,http://www.wikidata.org/entity/Q3489572,http://www.wikidata.org/entity/Q311772,Directed,11215,,,2.0,1,0,1,Ladislav Hejdánek,Donald Davidson
http://datadock.io/timathom/netsci/id/resource/person/Q3489572,http://datadock.io/timathom/netsci/id/resource/person/Q215258,http://www.wikidata.org/entity/Q3489572,http://www.wikidata.org/entity/Q215258,Directed,11216,,,2.0,1,0,1,Ladislav Hejdánek,Richard Rorty
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q152388,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q152388,Directed,11217,,,2.0,1,0,1,Mario Perniola,Theodor W. Adorno
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q57312,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q57312,Directed,11226,,,16.0,11,0,1,Jean Baudrillard,Peter Weiss
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q294641,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q294641,Directed,11227,,,4.0,4,0,1,Steven Spielberg,Martin Landau
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q184226,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q184226,Directed,11231,,,14.0,7,0,1,Jean Baudrillard,Gilles Deleuze
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q130631,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q130631,Directed,11233,,,10.0,5,0,1,Jean Baudrillard,Jacques Derrida
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q169906,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q169906,Directed,11234,,,7.0,5,0,1,Jean Baudrillard,Jacques Lacan
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q38222,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q38222,Directed,11237,,,48.0,24,0,1,Steven Spielberg,George Lucas
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q56005,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q56005,Directed,11239,,,5.0,3,0,1,Steven Spielberg,Ridley Scott
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q355237,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q355237,Directed,11242,,,6.0,2,0,1,Jean Baudrillard,Bruno Latour
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q215868,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q215868,Directed,11243,,,5.0,5,0,1,Steven Spielberg,Alice Walker
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q9364,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q9364,Directed,11244,,,2.0,1,0,1,Mario Perniola,Jean-Paul Sartre
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q49001,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q49001,Directed,11245,,,14.0,12,0,1,Steven Spielberg,Whoopi Goldberg
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q1976056,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q1976056,Directed,11246,,,4.0,1,0,1,Mario Perniola,Pierre Sansot
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q55800,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q55800,Directed,11247,,,9.0,8,0,1,Steven Spielberg,Oprah Winfrey
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q212173,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q212173,Directed,11248,,,12.0,8,0,1,Steven Spielberg,Roger Ebert
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q140201,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q140201,Directed,11249,,,5.0,5,0,1,Steven Spielberg,J. G. Ballard
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q172261,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q172261,Directed,11250,,,5.0,5,0,1,Steven Spielberg,John Malkovich
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q157309,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q157309,Directed,11261,,,1.0,1,0,1,Jean Baudrillard,Simone Weil
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q37327,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q37327,Directed,11264,,,4.0,4,0,1,Mario Perniola,Samuel Beckett
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q106204,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q106204,Directed,11265,,,1.0,1,0,1,Jean Baudrillard,Jean-Louis Trintignant
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q174359,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q174359,Directed,11267,,,2.0,1,0,1,Jean Baudrillard,Sylvère Lotringer
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q2001,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q2001,Directed,11268,,,33.0,25,0,1,Steven Spielberg,Stanley Kubrick
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q538347,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q538347,Directed,11269,,,1.0,1,0,1,Mario Perniola,Giovanna Borradori
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q171091,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q171091,Directed,11270,,,11.0,8,0,1,Jean Baudrillard,Philip K. Dick
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q171091,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q171091,Directed,11273,,,11.0,10,0,1,Steven Spielberg,Philip K. Dick
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q981947,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q981947,Directed,11275,,,2.0,2,0,1,Jean Baudrillard,Michel Maffesoli
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q38111,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q38111,Directed,11276,,,15.0,15,0,1,Steven Spielberg,Leonardo DiCaprio
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q317880,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q317880,Directed,11277,,,4.0,3,0,1,Jean Baudrillard,Edgar Morin
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q3083903,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q3083903,Directed,11280,,,1.0,1,0,1,Jean Baudrillard,François Barré
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q1475830,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q1475830,Directed,11281,,,2.0,2,0,1,Mario Perniola,Sergio Givone
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q526090,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q526090,Directed,11282,,,1.0,1,0,1,Jean Baudrillard,Paolo Fabbri
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q214317,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q214317,Directed,11286,,,4.0,4,0,1,Jean Baudrillard,Jean Nouvel
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q374654,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q374654,Directed,11292,,,1.0,1,0,1,Jean Baudrillard,René Schérer
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q44306,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q44306,Directed,11294,,,1.0,1,0,1,Jean Baudrillard,Salman Rushdie
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q298075,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q298075,Directed,11295,,,20.0,10,0,1,Jean Baudrillard,Guy Debord
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q25191,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q25191,Directed,11299,,,5.0,3,0,1,Steven Spielberg,Christopher Nolan
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q52985,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q52985,Directed,11300,,,6.0,6,0,1,Steven Spielberg,Hergé
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q19074,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q19074,Directed,11303,,,1.0,1,0,1,Jean Baudrillard,Samuel P. Huntington
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q332850,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q332850,Directed,11306,,,2.0,2,0,1,Mario Perniola,José Bergamín
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q61078,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q61078,Directed,11307,,,12.0,9,0,1,Jean Baudrillard,Walter Benjamin
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q909,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q909,Directed,11309,,,20.0,12,0,1,Jean Baudrillard,Jorge Luis Borges
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q704433,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q704433,Directed,11311,,,4.0,2,0,1,Steven Spielberg,Tony Kushner
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q152824,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q152824,Directed,11313,,,1.0,1,0,1,Jean Baudrillard,Susan Sontag
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q43203,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q43203,Directed,11314,,,18.0,8,0,1,Steven Spielberg,Clint Eastwood
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q1685398,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q1685398,Directed,11315,,,2.0,2,0,1,Jean Baudrillard,Jean Bricmont
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q3876157,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q3876157,Directed,11319,,,1.0,1,0,1,Mario Perniola,Nicola Chiaromonte
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q168431,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q168431,Directed,11322,,,1.0,1,0,1,Mario Perniola,Ignazio Silone
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q310394,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q310394,Directed,11324,,,1.0,1,0,1,Steven Spielberg,Alan Alda
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q187765,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q187765,Directed,11325,,,1.0,1,0,1,Mario Perniola,Henry Miller
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q4017992,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q4017992,Directed,11326,,,1.0,1,0,1,Mario Perniola,Walter Pedullà
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q25161,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q25161,Directed,11327,,,2.0,2,0,1,Steven Spielberg,Roald Dahl
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q161933,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q161933,Directed,11332,,,1.0,1,0,1,Mario Perniola,Alberto Moravia
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q1180362,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q1180362,Directed,11334,,,1.0,1,0,1,Mario Perniola,Enzo Siciliano
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q25120,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q25120,Directed,11335,,,1.0,1,0,1,Mario Perniola,Pier Paolo Pasolini
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q2716613,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q2716613,Directed,11336,,,1.0,1,0,1,Mario Perniola,Ferdinand Alquié
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q2251061,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q2251061,Directed,11340,,,1.0,1,0,1,Mario Perniola,Franco Berardi
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q4015525,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q4015525,Directed,11342,,,1.0,1,0,1,Mario Perniola,Vittorio Saltini
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q3723742,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q3723742,Directed,11343,,,1.0,1,0,1,Mario Perniola,Elvio Fachinelli
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q60030,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q60030,Directed,11344,,,5.0,3,0,1,Jean Baudrillard,Herbert Marcuse
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q434818,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q434818,Directed,11346,,,1.0,1,0,1,Mario Perniola,Hayden White
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q3659859,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q3659859,Directed,11349,,,1.0,1,0,1,Mario Perniola,Carlo Sini
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q3848721,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q3848721,Directed,11350,,,1.0,1,0,1,Mario Perniola,Maurizio Ferraris
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q1265639,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q1265639,Directed,11352,,,1.0,1,0,1,Mario Perniola,Roberto Esposito
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q5603,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q5603,Directed,11353,,,1.0,1,0,1,Mario Perniola,Andy Warhol
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q55411,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q55411,Directed,11355,,,1.0,1,0,1,Mario Perniola,Wim Wenders
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q2273489,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q2273489,Directed,11360,,,1.0,1,0,1,Mario Perniola,Gillo Dorfles
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q3082373,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q3082373,Directed,11361,,,1.0,1,0,1,Mario Perniola,Franco Ferrarotti
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q3611132,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q3611132,Directed,11364,,,1.0,1,0,1,Mario Perniola,Alfonso Berardinelli
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q354755,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q354755,Directed,11369,,,1.0,1,0,1,Mario Perniola,Giulio Angioni
http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://datadock.io/timathom/netsci/id/resource/person/Q3903029,http://www.wikidata.org/entity/Q935663,http://www.wikidata.org/entity/Q3903029,Directed,11370,,,1.0,1,0,1,Mario Perniola,Piergiorgio Giacchè
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q152388,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q152388,Directed,11377,,,7.0,5,0,1,Jean Baudrillard,Theodor W. Adorno
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q347362,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q347362,Directed,11384,,,1.0,1,0,1,Jean Baudrillard,Fredric Jameson
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q34436,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q34436,Directed,11388,,,1.0,1,0,1,Steven Spielberg,Scarlett Johansson
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q556740,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q556740,Directed,11389,,,1.0,1,0,1,Jean Baudrillard,Ariella Azoulay
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q18062304,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q18062304,Directed,11390,,,1.0,1,0,1,Jean Baudrillard,Dror Mishani
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q238464,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q238464,Directed,11398,,,2.0,2,0,1,Steven Spielberg,Simon Pegg
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q9364,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q9364,Directed,11400,,,6.0,3,0,1,Jean Baudrillard,Jean-Paul Sartre
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q184169,Directed,11401,,,6.0,1,0,1,Jean Baudrillard,Louis Althusser
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q873,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q873,Directed,11403,,,1.0,1,0,1,Steven Spielberg,Meryl Streep
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q134895,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q134895,Directed,11409,,,2.0,2,0,1,Steven Spielberg,Javier Bardem
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q193405,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q193405,Directed,11413,,,2.0,1,0,1,Jean Baudrillard,Emil Cioran
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q160640,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q160640,Directed,11417,,,2.0,1,0,1,Jean Baudrillard,Raymond Aron
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q274931,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q274931,Directed,11418,,,2.0,1,0,1,Jean Baudrillard,Émile Benveniste
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q8027,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q8027,Directed,11420,,,2.0,2,0,1,Steven Spielberg,"Martin Luther King, Jr."
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q80064,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q80064,Directed,11424,,,2.0,1,0,1,Jean Baudrillard,Elias Canetti
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q46739,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q46739,Directed,11425,,,2.0,1,0,1,Jean Baudrillard,Octavio Paz Joto
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q705289,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q705289,Directed,11427,,,3.0,2,0,1,Jean Baudrillard,Philippe Petit
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q935663,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q935663,Directed,11428,,,9.0,3,0,1,Jean Baudrillard,Mario Perniola
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q51114,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q51114,Directed,11430,,,6.0,6,0,1,Steven Spielberg,John Ford
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q56094,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q56094,Directed,11436,,,8.0,8,0,1,Steven Spielberg,Francis Ford Coppola
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q41148,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q41148,Directed,11437,,,14.0,11,0,1,Steven Spielberg,Martin Scorsese
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q189526,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q189526,Directed,11439,,,7.0,6,0,1,Steven Spielberg,Brian De Palma
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q2709641,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q2709641,Directed,11445,,,1.0,1,0,1,Jean Baudrillard,Gilbert Durand
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q1124,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q1124,Directed,11446,,,8.0,8,0,1,Steven Spielberg,Bill Clinton
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q3659358,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q3659358,Directed,11447,,,1.0,1,0,1,Jean Baudrillard,Carlo Formenti
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q76,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q76,Directed,11448,,,8.0,6,0,1,Steven Spielberg,Barack Obama
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q6294,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q6294,Directed,11451,,,6.0,6,0,1,Steven Spielberg,Hillary Clinton
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q24829,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q24829,Directed,11452,,,4.0,4,0,1,Steven Spielberg,Orson Welles
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q55282,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q55282,Directed,11456,,,1.0,1,0,1,Jean Baudrillard,Peter Greenaway
http://datadock.io/timathom/netsci/id/resource/person/Q182847,http://datadock.io/timathom/netsci/id/resource/person/Q44584,http://www.wikidata.org/entity/Q182847,http://www.wikidata.org/entity/Q44584,Directed,11460,,,1.0,1,0,1,Jean Baudrillard,Hans Magnus Enzensberger
http://datadock.io/timathom/netsci/id/resource/person/Q8877,http://datadock.io/timathom/netsci/id/resource/person/Q9682,http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q9682,Directed,11461,,,9.0,9,0,1,Steven Spielberg,Elizabeth II
